********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjrbrwq,P,04/14/2022 03:15,1,1,,17.1,<0> ,49.56,<0> ,32.5,<0> ,33.0,<0> (CDA),2.6,<0> (CDA),,<-1> ,,,1.00,<5> [SIC] (CSM),0.97,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 03:30,1,1,,17.1,<0> ,49.41,<0> ,32.4,<0> ,31.2,<0> (CDA),2.5,<0> (CDA),,<-1> ,,,0.99,<5> [SIC] (CSM),0.96,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 03:45,1,1,,17.1,<0> ,49.29,<0> ,32.3,<0> ,33.1,<0> (CDA),2.6,<0> (CDA),,<-1> ,,,0.99,<5> [SIC] (CSM),0.96,<3> [GCC],7.7,<0> ,11,<0> ,
tjrbrwq,P,04/14/2022 04:00,1,1,,17.1,<0> ,49.33,<0> ,32.3,<0> ,30.2,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,0.98,<5> [SIC] (CSM),0.95,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 04:15,1,1,,16.9,<0> ,49.36,<0> ,32.3,<0> ,28.3,<0> (CDA),2.3,<0> (CDA),,<-1> ,,,0.98,<5> [SIC] (CSM),0.95,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 04:30,1,1,,16.5,<0> ,49.54,<0> ,32.5,<0> ,33.5,<0> (CDA),2.7,<0> (CDA),,<-1> ,,,0.99,<5> [SIC] (CSM),0.96,<3> [GCC],7.7,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 04:45,1,1,,16.9,<0> ,49.54,<0> ,32.5,<0> ,32.7,<0> (CDA),2.6,<0> (CDA),,<-1> ,,,1.00,<5> [SIC] (CSM),0.97,<3> [GCC],7.7,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 05:00,1,1,,16.7,<0> ,49.43,<0> ,32.4,<0> ,38.0,<0> ,3.0,<0> ,,<-1> ,,,1.03,<5> [SIC] (CSM),1.00,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 05:15,1,1,,16.5,<0> ,49.39,<0> ,32.4,<0> ,40.8,<0> ,3.3,<0> ,,<-1> ,,,1.07,<5> [SIC] (CSM),1.04,<3> [GCC],7.8,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 05:30,1,1,,16.4,<0> ,48.01,<0> ,31.3,<0> ,33.2,<0> (CDA),2.7,<0> (CDA),,<-1> ,,,1.11,<5> [SIC] (CSM),1.08,<3> [GCC],7.7,<0> ,5,<0> ,
tjrbrwq,P,04/14/2022 05:45,1,1,,15.9,<0> ,47.54,<0> ,31.0,<0> ,43.3,<0> ,3.5,<0> ,,<-1> ,,,1.16,<5> [SIC] (CSM),1.13,<3> [GCC],7.8,<0> ,5,<0> ,
tjrbrwq,P,04/14/2022 06:00,1,1,,14.7,<0> ,50.80,<0> ,33.3,<0> ,94.9,<0> ,7.9,<0> ,,<-1> ,,,1.22,<5> [SIC] (CSM),1.20,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 06:15,1,1,,14.9,<0> ,50.96,<0> ,33.5,<0> ,97.3,<0> ,8.0,<0> ,,<-1> ,,,1.28,<5> [SIC] (CSM),1.26,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 06:30,1,1,,14.9,<0> ,51.01,<0> ,33.5,<0> ,99.0,<0> ,8.1,<0> ,,<-1> ,,,1.34,<5> [SIC] (CSM),1.31,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 06:45,1,1,,14.9,<0> ,51.01,<0> ,33.5,<0> ,99.9,<0> ,8.2,<0> ,,<-1> ,,,1.40,<5> [SIC] (CSM),1.37,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 07:00,1,1,,15.0,<0> ,51.06,<0> ,33.5,<0> ,100.6,<0> ,8.3,<0> ,,<-1> ,,,1.45,<5> [SIC] (CSM),1.42,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 07:15,1,1,,15.0,<0> ,51.07,<0> ,33.5,<0> ,101.5,<0> ,8.3,<0> ,,<-1> ,,,1.49,<5> [SIC] (CSM),1.46,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 07:30,1,1,,15.0,<0> ,51.07,<0> ,33.6,<0> ,102.3,<0> ,8.4,<0> ,,<-1> ,,,1.53,<5> [SIC] (CSM),1.50,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 07:45,1,1,,14.8,<0> ,51.10,<0> ,33.6,<0> ,101.2,<0> ,8.3,<0> ,,<-1> ,,,1.56,<5> [SIC] (CSM),1.53,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 08:00,1,1,,15.0,<0> ,51.10,<0> ,33.6,<0> ,102.9,<0> ,8.5,<0> ,,<-1> ,,,1.57,<5> [SIC] (CSM),1.54,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 08:15,1,1,,15.0,<0> ,51.10,<0> ,33.6,<0> ,102.0,<0> ,8.4,<0> ,,<-1> ,,,1.57,<5> [SIC] (CSM),1.54,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 08:30,1,1,,15.1,<0> ,51.10,<0> ,33.6,<0> ,99.9,<0> ,8.2,<0> ,,<-1> ,,,1.57,<5> [SIC] (CSM),1.54,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 08:45,1,1,,15.2,<0> ,51.10,<0> ,33.6,<0> ,101.6,<0> ,8.3,<0> ,,<-1> ,,,1.55,<5> [SIC] (CSM),1.52,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 09:00,1,1,,15.3,<0> ,51.06,<0> ,33.6,<0> ,106.1,<0> ,8.7,<0> ,,<-1> ,,,1.53,<5> [SIC] (CSM),1.50,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 09:15,1,1,,15.4,<0> ,51.04,<0> ,33.5,<0> ,106.7,<0> ,8.7,<0> ,,<-1> ,,,1.50,<5> [SIC] (CSM),1.47,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 09:30,1,1,,15.7,<0> ,50.99,<0> ,33.5,<0> ,108.5,<0> ,8.8,<0> ,,<-1> ,,,1.48,<5> [SIC] (CSM),1.45,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 09:45,1,1,,15.9,<0> ,50.90,<0> ,33.4,<0> ,109.3,<0> ,8.8,<0> ,,<-1> ,,,1.45,<5> [SIC] (CSM),1.42,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 10:00,1,1,,16.0,<0> ,50.86,<0> ,33.4,<0> ,110.1,<0> ,8.9,<0> ,,<-1> ,,,1.42,<5> [SIC] (CSM),1.39,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 10:15,1,1,,16.2,<0> ,50.77,<0> ,33.4,<0> ,110.2,<0> ,8.9,<0> ,,<-1> ,,,1.38,<5> [SIC] (CSM),1.35,<3> [GCC],8.1,<0> ,5,<0> ,
tjrbrwq,P,04/14/2022 10:30,1,1,,16.4,<0> ,50.64,<0> ,33.3,<0> ,110.9,<0> ,8.9,<0> ,,<-1> ,,,1.35,<5> [SIC] (CSM),1.32,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 10:45,1,1,,16.6,<0> ,50.24,<0> ,33.0,<0> ,106.2,<0> ,8.5,<0> ,,<-1> ,,,1.31,<5> [SIC] (CSM),1.28,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 11:00,1,1,,16.7,<0> ,50.17,<0> ,32.9,<0> ,107.3,<0> ,8.6,<0> ,,<-1> ,,,1.28,<5> [SIC] (CSM),1.25,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 11:15,1,1,,16.9,<0> ,50.06,<0> ,32.8,<0> ,105.3,<0> ,8.4,<0> ,,<-1> ,,,1.25,<5> [SIC] (CSM),1.22,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 11:30,1,1,,17.0,<0> ,49.88,<0> ,32.7,<0> ,104.1,<0> ,8.3,<0> ,,<-1> ,,,1.22,<5> [SIC] (CSM),1.19,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 11:45,1,1,,17.2,<0> ,49.73,<0> ,32.6,<0> ,101.8,<0> ,8.0,<0> ,,<-1> ,,,1.19,<5> [SIC] (CSM),1.16,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 12:00,1,1,,17.4,<0> ,49.63,<0> ,32.5,<0> ,101.6,<0> ,8.0,<0> ,,<-1> ,,,1.17,<5> [SIC] (CSM),1.15,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 12:15,1,1,,17.5,<0> ,49.59,<0> ,32.5,<0> ,99.6,<0> ,7.8,<0> ,,<-1> ,,,1.15,<5> [SIC] (CSM),1.12,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 12:30,1,1,,17.6,<0> ,49.61,<0> ,32.5,<0> ,97.7,<0> ,7.7,<0> ,,<-1> ,,,1.13,<5> [SIC] (CSM),1.11,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 12:45,1,1,,17.6,<0> ,49.64,<0> ,32.5,<0> ,95.2,<0> ,7.5,<0> ,,<-1> ,,,1.11,<5> [SIC] (CSM),1.09,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 13:00,1,1,,17.7,<0> ,49.58,<0> ,32.5,<0> ,89.9,<0> ,7.0,<0> ,,<-1> ,,,1.09,<5> [SIC] (CSM),1.07,<3> [GCC],7.9,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 13:15,1,1,,17.8,<0> ,49.53,<0> ,32.5,<0> ,88.7,<0> ,6.9,<0> ,,<-1> ,,,1.08,<5> [SIC] (CSM),1.06,<3> [GCC],7.9,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 13:30,1,1,,17.9,<0> ,49.50,<0> ,32.4,<0> ,82.4,<0> ,6.4,<0> ,,<-1> ,,,1.07,<5> [SIC] (CSM),1.05,<3> [GCC],7.9,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 13:45,1,1,,18.0,<0> ,49.41,<0> ,32.4,<0> ,80.3,<0> ,6.3,<0> ,,<-1> ,,,1.05,<5> [SIC] (CSM),1.03,<3> [GCC],7.9,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 14:00,1,1,,18.2,<0> ,49.30,<0> ,32.3,<0> ,69.9,<0> ,5.4,<0> ,,<-1> ,,,1.04,<5> [SIC] (CSM),1.02,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 14:15,1,1,,18.3,<0> ,49.19,<0> ,32.2,<0> ,73.0,<0> ,5.7,<0> ,,<-1> ,,,1.03,<5> [SIC] (CSM),1.01,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 14:30,1,1,,18.5,<0> ,49.10,<0> ,32.2,<0> ,70.0,<0> ,5.4,<0> ,,<-1> ,,,1.02,<5> [SIC] (CSM),1.00,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 14:45,1,1,,18.8,<0> ,48.97,<0> ,32.1,<0> ,71.4,<0> ,5.5,<0> ,,<-1> ,,,1.00,<5> [SIC] (CSM),0.98,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 15:00,1,1,,19.0,<0> ,48.86,<0> ,32.0,<0> ,74.6,<0> ,5.7,<0> ,,<-1> ,,,0.99,<5> [SIC] (CSM),0.98,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 15:15,1,1,,19.1,<0> ,48.79,<0> ,31.9,<0> ,69.0,<0> ,5.3,<0> ,,<-1> ,,,0.98,<5> [SIC] (CSM),0.97,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 15:30,1,1,,19.3,<0> ,48.73,<0> ,31.9,<0> ,65.8,<0> ,5.0,<0> ,,<-1> ,,,0.97,<5> [SIC] (CSM),0.96,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 15:45,1,1,,19.4,<0> ,48.66,<0> ,31.8,<0> ,71.7,<0> ,5.5,<0> ,,<-1> ,,,0.96,<5> [SIC] (CSM),0.95,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 16:00,1,1,,19.5,<0> ,48.63,<0> ,31.8,<0> ,65.7,<0> ,5.0,<0> ,,<-1> ,,,0.95,<5> [SIC] (CSM),0.94,<3> [GCC],7.8,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 16:15,1,1,,19.5,<0> ,48.60,<0> ,31.8,<0> ,58.8,<0> ,4.5,<0> ,,<-1> ,,,0.94,<5> [SIC] (CSM),0.93,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 16:30,1,1,,19.7,<0> ,48.55,<0> ,31.7,<0> ,60.2,<0> ,4.6,<0> ,,<-1> ,,,0.94,<5> [SIC] (CSM),0.93,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 16:45,1,1,,19.8,<0> ,48.44,<0> ,31.7,<0> ,67.5,<0> ,5.1,<0> ,,<-1> ,,,0.93,<5> [SIC] (CSM),0.92,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 17:00,1,1,,19.9,<0> ,48.38,<0> ,31.6,<0> ,71.4,<0> ,5.4,<0> ,,<-1> ,,,0.93,<5> [SIC] (CSM),0.92,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 17:15,1,1,,20.0,<0> ,48.30,<0> ,31.6,<0> ,79.1,<0> ,6.0,<0> ,,<-1> ,,,0.95,<5> [SIC] (CSM),0.94,<3> [GCC],7.8,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 17:30,1,1,,20.2,<0> ,48.13,<0> ,31.4,<0> ,82.7,<0> ,6.2,<0> ,,<-1> ,,,0.98,<5> [SIC] (CSM),0.97,<3> [GCC],7.9,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 17:45,1,1,,20.2,<0> ,48.07,<0> ,31.4,<0> ,81.2,<0> ,6.1,<0> ,,<-1> ,,,1.02,<5> [SIC] (CSM),1.01,<3> [GCC],7.9,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 18:00,1,1,,20.4,<0> ,47.55,<0> ,31.0,<0> ,81.2,<0> ,6.1,<0> ,,<-1> ,,,1.06,<5> [SIC] (CSM),1.05,<3> [GCC],7.9,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 18:15,1,1,,18.0,<0> ,50.02,<0> ,32.8,<0> ,93.4,<0> ,7.3,<0> ,,<-1> ,,,1.11,<5> [SIC] (CSM),1.10,<3> [GCC],8.0,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 18:30,1,1,,17.1,<0> ,50.80,<0> ,33.4,<0> ,95.8,<0> ,7.6,<0> ,,<-1> ,,,1.17,<5> [SIC] (CSM),1.16,<3> [GCC],8.1,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 18:45,1,1,,17.1,<0> ,50.90,<0> ,33.5,<0> ,96.5,<0> ,7.6,<0> ,,<-1> ,,,1.24,<5> [SIC] (CSM),1.23,<3> [GCC],8.1,<0> ,5,<0> ,
tjrbrwq,P,04/14/2022 19:00,1,1,,17.0,<0> ,50.92,<0> ,33.5,<0> ,96.7,<0> ,7.6,<0> ,,<-1> ,,,1.31,<5> [SIC] (CSM),1.30,<3> [GCC],8.1,<0> ,5,<0> ,
tjrbrwq,P,04/14/2022 19:15,1,1,,17.0,<0> ,50.93,<0> ,33.5,<0> ,95.8,<0> ,7.6,<0> ,,<-1> ,,,1.37,<5> [SIC] (CSM),1.36,<3> [GCC],8.1,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 19:30,1,1,,16.9,<0> ,50.92,<0> ,33.5,<0> ,96.6,<0> ,7.6,<0> ,,<-1> ,,,1.44,<5> [SIC] (CSM),1.43,<3> [GCC],8.1,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 19:45,1,1,,16.9,<0> ,50.94,<0> ,33.5,<0> ,96.2,<0> ,7.6,<0> ,,<-1> ,,,1.49,<5> [SIC] (CSM),1.48,<3> [GCC],8.1,<0> ,4,<0> ,
tjrbrwq,P,04/14/2022 20:00,1,1,,16.8,<0> ,50.95,<0> ,33.5,<0> ,96.6,<0> ,7.7,<0> ,,<-1> ,,,1.52,<5> [SIC] (CSM),1.51,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 20:15,1,1,,16.8,<0> ,50.97,<0> ,33.5,<0> ,96.6,<0> ,7.7,<0> ,,<-1> ,,,1.56,<5> [SIC] (CSM),1.55,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 20:30,1,1,,16.8,<0> ,50.96,<0> ,33.5,<0> ,96.7,<0> ,7.7,<0> ,,<-1> ,,,1.57,<5> [SIC] (CSM),1.55,<3> [GCC],8.1,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 20:45,1,1,,16.9,<0> ,50.95,<0> ,33.5,<0> ,95.5,<0> ,7.6,<0> ,,<-1> ,,,1.58,<5> [SIC] (CSM),1.56,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 21:00,1,1,,16.9,<0> ,50.95,<0> ,33.5,<0> ,93.6,<0> ,7.4,<0> ,,<-1> ,,,1.57,<5> [SIC] (CSM),1.55,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 21:15,1,1,,16.8,<0> ,50.96,<0> ,33.5,<0> ,94.4,<0> ,7.5,<0> ,,<-1> ,,,1.54,<5> [SIC] (CSM),1.52,<3> [GCC],8.1,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 21:30,1,1,,16.9,<0> ,50.96,<0> ,33.5,<0> ,95.3,<0> ,7.5,<0> ,,<-1> ,,,1.52,<5> [SIC] (CSM),1.50,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 21:45,1,1,,16.7,<0> ,50.96,<0> ,33.5,<0> ,92.9,<0> ,7.4,<0> ,,<-1> ,,,1.50,<5> [SIC] (CSM),1.48,<3> [GCC],8.1,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 22:00,1,1,,16.7,<0> ,50.96,<0> ,33.5,<0> ,89.5,<0> ,7.1,<0> ,,<-1> ,,,1.47,<5> [SIC] (CSM),1.45,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 22:15,1,1,,16.7,<0> ,50.94,<0> ,33.5,<0> ,86.9,<0> ,6.9,<0> ,,<-1> ,,,1.44,<5> [SIC] (CSM),1.42,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 22:30,1,1,,16.8,<0> ,50.92,<0> ,33.5,<0> ,84.3,<0> ,6.7,<0> ,,<-1> ,,,1.40,<5> [SIC] (CSM),1.38,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 22:45,1,1,,16.8,<0> ,50.90,<0> ,33.5,<0> ,82.7,<0> ,6.6,<0> ,,<-1> ,,,1.37,<5> [SIC] (CSM),1.35,<3> [GCC],8.0,<0> ,3,<0> ,
tjrbrwq,P,04/14/2022 23:00,1,1,,16.8,<0> ,50.87,<0> ,33.4,<0> ,80.9,<0> ,6.4,<0> ,,<-1> ,,,1.33,<5> [SIC] (CSM),1.31,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 23:15,1,1,,16.9,<0> ,50.84,<0> ,33.4,<0> ,79.1,<0> ,6.3,<0> ,,<-1> ,,,1.30,<5> [SIC] (CSM),1.28,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 23:30,1,1,,16.9,<0> ,50.77,<0> ,33.4,<0> ,76.5,<0> ,6.1,<0> ,,<-1> ,,,1.26,<5> [SIC] (CSM),1.24,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/14/2022 23:45,1,1,,17.0,<0> ,50.54,<0> ,33.2,<0> ,73.8,<0> ,5.8,<0> ,,<-1> ,,,1.23,<5> [SIC] (CSM),1.21,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/15/2022 00:00,1,1,,17.2,<0> ,50.41,<0> ,33.1,<0> ,72.0,<0> ,5.7,<0> ,,<-1> ,,,1.20,<5> [SIC] (CSM),1.18,<3> [GCC],8.0,<0> ,2,<0> ,
tjrbrwq,P,04/15/2022 00:15,1,1,,17.3,<0> ,50.17,<0> ,32.9,<0> ,67.6,<0> ,5.3,<0> ,,<-1> ,,,1.17,<5> [SIC] (CSM),1.16,<3> [GCC],8.0,<0> ,7,<0> ,
tjrbrwq,P,04/15/2022 00:30,1,1,,17.5,<0> ,49.88,<0> ,32.7,<0> ,63.5,<0> ,5.0,<0> ,,<-1> ,,,1.15,<5> [SIC] (CSM),1.14,<3> [GCC],7.9,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 00:45,1,1,,17.6,<0> ,49.71,<0> ,32.6,<0> ,60.3,<0> ,4.7,<0> ,,<-1> ,,,1.12,<5> [SIC] (CSM),1.11,<3> [GCC],7.9,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 01:00,1,1,,17.7,<0> ,49.54,<0> ,32.5,<0> ,56.0,<0> ,4.4,<0> ,,<-1> ,,,1.10,<5> [SIC] (CSM),1.09,<3> [GCC],7.9,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 01:15,1,1,,17.7,<0> ,49.42,<0> ,32.4,<0> ,53.8,<0> ,4.2,<0> ,,<-1> ,,,1.08,<5> [SIC] (CSM),1.07,<3> [GCC],7.9,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 01:30,1,1,,17.8,<0> ,49.27,<0> ,32.3,<0> ,49.0,<0> ,3.8,<0> ,,<-1> ,,,1.06,<5> [SIC] (CSM),1.05,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 01:45,1,1,,17.9,<0> ,49.04,<0> ,32.1,<0> ,45.1,<0> ,3.5,<0> ,,<-1> ,,,1.04,<5> [SIC] (CSM),1.03,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 02:00,1,1,,18.0,<0> ,48.79,<0> ,31.9,<0> ,42.1,<0> ,3.3,<0> ,,<-1> ,,,1.02,<5> [SIC] (CSM),1.01,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 02:15,1,1,,17.7,<0> ,48.80,<0> ,31.9,<0> ,37.1,<0> (CDA),2.9,<0> (CDA),,<-1> ,,,1.01,<5> [SIC] (CSM),1.00,<3> [GCC],7.8,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 02:30,1,1,,17.1,<0> ,49.27,<0> ,32.3,<0> ,34.3,<0> (CDA),2.7,<0> (CDA),,<-1> ,,,0.99,<5> [SIC] (CSM),0.98,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 02:45,1,1,,16.9,<0> ,49.32,<0> ,32.3,<0> ,29.7,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,0.97,<5> [SIC] (CSM),0.96,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 03:00,1,1,,16.9,<0> ,49.22,<0> ,32.2,<0> ,25.1,<0> (CDA),2.0,<0> (CDA),,<-1> ,,,0.96,<5> [SIC] (CSM),0.95,<3> [GCC],7.7,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 03:15,1,1,,16.7,<0> ,49.24,<0> ,32.2,<0> ,23.6,<0> (CDA),1.9,<0> (CDA),,<-1> ,,,0.94,<5> [SIC] (CSM),0.93,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 03:30,1,1,,16.6,<0> ,49.22,<0> ,32.2,<0> ,20.8,<0> (CDA),1.7,<0> (CDA),,<-1> ,,,0.93,<5> [SIC] (CSM),0.92,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 03:45,1,1,,16.6,<0> ,49.18,<0> ,32.2,<0> ,18.2,<0> (CDA),1.5,<0> (CDA),,<-1> ,,,0.92,<5> [SIC] (CSM),0.91,<3> [GCC],7.6,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 04:00,1,1,,16.5,<0> ,49.13,<0> ,32.2,<0> ,15.0,<0> (CDA),1.2,<0> (CDA),,<-1> ,,,0.91,<5> [SIC] (CSM),0.90,<3> [GCC],7.6,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 04:15,1,1,,16.5,<0> ,49.08,<0> ,32.1,<0> ,16.4,<0> (CDA),1.3,<0> (CDA),,<-1> ,,,0.90,<5> [SIC] (CSM),0.89,<3> [GCC],7.6,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 04:30,1,1,,16.5,<0> ,49.05,<0> ,32.1,<0> ,14.5,<0> (CDA),1.2,<0> (CDA),,<-1> ,,,0.89,<5> [SIC] (CSM),0.88,<3> [GCC],7.6,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 04:45,1,1,,16.5,<0> ,48.98,<0> ,32.1,<0> ,10.6,<0> (CDA),0.9,<0> (CDA),,<-1> ,,,0.88,<5> [SIC] (CSM),0.87,<3> [GCC],7.6,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 05:00,1,1,,16.7,<0> ,48.87,<0> ,32.0,<0> ,17.5,<0> (CDA),1.4,<0> (CDA),,<-1> ,,,0.88,<5> [SIC] (CSM),0.87,<3> [GCC],7.6,<0> ,4,<0> ,
tjrbrwq,P,04/15/2022 05:15,1,1,,17.3,<0> ,48.63,<0> ,31.8,<0> ,27.0,<0> (CDA),2.1,<0> (CDA),,<-1> ,,,0.90,<5> [SIC] (CSM),0.89,<3> [GCC],7.7,<0> ,3,<0> ,
tjrbrwq,P,04/15/2022 05:30,1,1,,17.6,<0> ,48.36,<0> ,31.6,<0> ,29.8,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,0.93,<5> [SIC] (CSM),0.92,<3> [GCC],7.7,<0> ,3,<0> ,
