********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjroswq,P,06/05/2022 01:45,1,1,,21.9,<0> ,51.35,<0> ,33.8,<0> ,28.3,<1> [SPC] (CMD),2.0,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.30,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/05/2022 02:00,1,1,,22.0,<0> ,51.42,<0> ,33.8,<0> ,23.9,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,1.25,<0> ,1.26,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 02:15,1,1,,22.1,<0> ,51.53,<0> ,33.9,<0> ,23.5,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,1.21,<0> ,1.22,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 02:30,1,1,,22.1,<0> ,51.69,<0> ,34.0,<0> ,20.4,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,1.18,<0> ,1.19,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 02:45,1,1,,22.2,<0> ,51.89,<0> ,34.2,<0> ,19.4,<1> [SPC] (CMD),1.4,<1> [SPC] (CMD),,<-1> ,,,1.14,<0> ,1.15,<3> ,7.4,<0> ,3,<0> ,
tjroswq,P,06/05/2022 03:00,1,1,,22.2,<0> ,52.08,<0> ,34.3,<0> ,17.2,<1> [SPC] (CMD),1.2,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.11,<3> ,7.4,<0> ,4,<0> ,
tjroswq,P,06/05/2022 03:15,1,1,,22.0,<0> ,52.36,<0> ,34.5,<0> ,13.2,<1> [SPC] (CMD),0.9,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.07,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 03:30,1,1,,22.0,<0> ,52.48,<0> ,34.6,<0> ,11.3,<1> [SPC] (CMD),0.8,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.04,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 03:45,1,1,,21.9,<0> ,52.61,<0> ,34.7,<0> ,9.7,<1> [SPC] (CMD),0.7,<1> [SPC] (CMD),,<-1> ,,,0.99,<0> ,1.00,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 04:00,1,1,,21.8,<0> ,52.72,<0> ,34.8,<0> ,8.8,<1> [SPC] (CMD),0.6,<1> [SPC] (CMD),,<-1> ,,,0.96,<0> ,0.97,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 04:15,1,1,,21.8,<0> ,52.80,<0> ,34.9,<0> ,8.0,<1> [SPC] (CMD),0.6,<1> [SPC] (CMD),,<-1> ,,,0.92,<0> ,0.93,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 04:30,1,1,,21.7,<0> ,52.92,<0> ,35.0,<0> ,7.0,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.89,<0> ,0.90,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 04:45,1,1,,21.7,<0> ,53.08,<0> ,35.1,<0> ,8.4,<1> [SPC] (CMD),0.6,<1> [SPC] (CMD),,<-1> ,,,0.86,<0> ,0.87,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 05:00,1,1,,21.5,<0> ,53.24,<0> ,35.2,<0> ,7.5,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.83,<0> ,0.84,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 05:15,1,1,,21.4,<0> ,53.37,<0> ,35.3,<0> ,5.1,<1> [SPC] (CMD),0.4,<1> [SPC] (CMD),,<-1> ,,,0.80,<0> ,0.81,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 05:30,1,1,,21.4,<0> ,53.50,<0> ,35.4,<0> ,3.7,<1> [SPC] (CMD),0.3,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.79,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 05:45,1,1,,21.4,<0> ,53.62,<0> ,35.5,<0> ,2.9,<1> [SPC] (CMD),0.2,<1> [SPC] (CMD),,<-1> ,,,0.75,<0> ,0.76,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 06:00,1,1,,21.4,<0> ,53.77,<0> ,35.6,<0> ,3.4,<1> [SPC] (CMD),0.3,<1> [SPC] (CMD),,<-1> ,,,0.73,<0> ,0.73,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 06:15,1,1,,21.4,<0> ,53.89,<0> ,35.7,<0> ,2.6,<1> [SPC] (CMD),0.2,<1> [SPC] (CMD),,<-1> ,,,0.71,<0> ,0.71,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 06:30,1,1,,21.3,<0> ,53.99,<0> ,35.8,<0> ,2.2,<1> [SPC] (CMD),0.2,<1> [SPC] (CMD),,<-1> ,,,0.69,<0> ,0.69,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 06:45,1,1,,21.3,<0> ,54.07,<0> ,35.8,<0> ,2.1,<1> [SPC] (CMD),0.2,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.67,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 07:00,1,1,,21.3,<0> ,54.17,<0> ,35.9,<0> ,1.5,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.65,<0> ,0.65,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 07:15,1,1,,21.3,<0> ,54.27,<0> ,36.0,<0> ,1.5,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.63,<0> ,0.63,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 07:30,1,1,,21.3,<0> ,54.34,<0> ,36.0,<0> ,0.6,<1> [SPC] (CMD),0.0,<1> [SPC] (CMD),,<-1> ,,,0.62,<0> ,0.62,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 07:45,1,1,,21.3,<0> ,54.41,<0> ,36.1,<0> ,0.9,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.60,<0> ,0.60,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 08:00,1,1,,21.3,<0> ,54.46,<0> ,36.1,<0> ,1.1,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.59,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 08:15,1,1,,21.3,<0> ,54.50,<0> ,36.1,<0> ,1.5,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.58,<0> ,0.58,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 08:30,1,1,,21.4,<0> ,54.50,<0> ,36.1,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.56,<0> ,0.56,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 08:45,1,1,,21.4,<0> ,54.51,<0> ,36.1,<0> ,1.1,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.55,<0> ,0.55,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 09:00,1,1,,21.5,<0> ,54.52,<0> ,36.1,<0> ,1.8,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.55,<0> ,0.55,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 09:15,1,1,,21.6,<0> ,54.52,<0> ,36.1,<0> ,1.9,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.54,<0> ,0.54,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 09:30,1,1,,21.8,<0> ,54.58,<0> ,36.2,<0> ,4.9,<1> [SPC] (CMD),0.4,<1> [SPC] (CMD),,<-1> ,,,0.53,<0> ,0.53,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 09:45,1,1,,22.1,<0> ,54.60,<0> ,36.2,<0> ,7.6,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.53,<0> ,0.53,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 10:00,1,1,,22.3,<0> ,54.62,<0> ,36.2,<0> ,7.7,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.53,<0> ,0.53,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 10:15,1,1,,22.5,<0> ,54.64,<0> ,36.2,<0> ,4.6,<1> [SPC] (CMD),0.3,<1> [SPC] (CMD),,<-1> ,,,0.53,<0> ,0.53,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,06/05/2022 10:30,1,1,,22.7,<0> ,54.64,<0> ,36.2,<0> ,1.8,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.53,<0> ,0.53,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,06/05/2022 10:45,1,1,,23.2,<0> ,54.52,<0> ,36.1,<0> ,48.6,<1> [SPC] (CMD),3.4,<1> [SPC] (CMD),,<-1> ,,,0.55,<0> ,0.55,<3> ,7.5,<0> ,5,<0> ,
tjroswq,P,06/05/2022 11:00,1,1,,23.8,<0> ,54.55,<0> ,36.1,<0> ,65.2,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,0.57,<0> ,0.57,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,06/05/2022 11:15,1,1,,24.3,<0> ,54.64,<0> ,36.2,<0> ,89.3,<1> [SPC] (CMD),6.1,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.59,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,06/05/2022 11:30,1,1,,24.4,<0> ,54.62,<0> ,36.2,<0> ,71.7,<1> [SPC] (CMD),4.9,<1> [SPC] (CMD),,<-1> ,,,0.62,<0> ,0.62,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,06/05/2022 11:45,1,1,,25.8,<0> ,54.30,<0> ,35.9,<0> ,103.4,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,0.66,<0> ,0.66,<3> ,7.7,<0> ,5,<0> ,
tjroswq,P,06/05/2022 12:00,1,1,,25.5,<0> ,54.03,<0> ,35.7,<0> ,86.1,<1> [SPC] (CMD),5.8,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.70,<3> ,7.6,<0> ,4,<0> ,
tjroswq,P,06/05/2022 12:15,1,1,,25.3,<0> ,53.80,<0> ,35.5,<0> ,70.5,<1> [SPC] (CMD),4.7,<1> [SPC] (CMD),,<-1> ,,,0.74,<0> ,0.75,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 12:30,1,1,,25.5,<0> ,53.66,<0> ,35.4,<0> ,62.8,<1> [SPC] (CMD),4.2,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.79,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 12:45,1,1,,25.6,<0> ,53.48,<0> ,35.3,<0> ,61.9,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,0.82,<0> ,0.83,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 13:00,1,1,,25.7,<0> ,53.26,<0> ,35.1,<0> ,55.3,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,0.85,<0> ,0.86,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 13:15,1,1,,25.7,<0> ,53.07,<0> ,35.0,<0> ,53.1,<1> [SPC] (CMD),3.6,<1> [SPC] (CMD),,<-1> ,,,0.89,<0> ,0.90,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 13:30,1,1,,25.9,<0> ,52.94,<0> ,34.9,<0> ,61.1,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,0.91,<0> ,0.92,<3> ,7.5,<0> ,3,<0> ,
tjroswq,P,06/05/2022 13:45,1,1,,26.1,<0> ,52.21,<0> ,34.3,<0> ,73.7,<1> [SPC] (CMD),4.9,<1> [SPC] (CMD),,<-1> ,,,0.96,<0> ,0.97,<3> ,7.6,<0> ,4,<0> ,
tjroswq,P,06/05/2022 14:00,1,1,,26.3,<0> ,51.74,<0> ,34.0,<0> ,73.8,<1> [SPC] (CMD),4.9,<1> [SPC] (CMD),,<-1> ,,,0.99,<0> ,1.00,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/05/2022 14:15,1,1,,26.3,<0> ,51.70,<0> ,34.0,<0> ,61.6,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.01,<0> ,1.02,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 14:30,1,1,,26.4,<0> ,51.42,<0> ,33.8,<0> ,60.0,<1> [SPC] (CMD),4.0,<1> [SPC] (CMD),,<-1> ,,,1.04,<0> ,1.05,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/05/2022 14:45,1,1,,26.4,<0> ,51.22,<0> ,33.6,<0> ,57.7,<1> [SPC] (CMD),3.9,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.07,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/05/2022 15:00,1,1,,26.4,<0> ,51.60,<0> ,33.9,<0> ,46.2,<1> [SPC] (CMD),3.1,<1> [SPC] (CMD),,<-1> ,,,1.07,<0> ,1.08,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 15:15,1,1,,26.5,<0> ,51.80,<0> ,34.0,<0> ,56.9,<1> [SPC] (CMD),3.8,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 15:30,1,1,,26.5,<0> ,51.50,<0> ,33.8,<0> ,45.8,<1> [SPC] (CMD),3.0,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.11,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 15:45,1,1,,26.5,<0> ,51.86,<0> ,34.1,<0> ,52.2,<1> [SPC] (CMD),3.5,<1> [SPC] (CMD),,<-1> ,,,1.09,<0> ,1.10,<3> ,7.6,<0> ,4,<0> ,
tjroswq,P,06/05/2022 16:00,1,1,,26.6,<0> ,51.89,<0> ,34.1,<0> ,50.9,<1> [SPC] (CMD),3.4,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 16:15,1,1,,26.7,<0> ,51.64,<0> ,33.9,<0> ,61.4,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.07,<0> ,1.08,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/05/2022 16:30,1,1,,26.8,<0> ,51.83,<0> ,34.0,<0> ,62.6,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.07,<0> ,1.09,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/05/2022 16:45,1,1,,26.8,<0> ,51.82,<0> ,34.0,<0> ,55.2,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.08,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/05/2022 17:00,1,1,,26.9,<0> ,51.51,<0> ,33.8,<0> ,80.8,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.06,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 17:15,1,1,,26.9,<0> ,51.47,<0> ,33.8,<0> ,89.3,<1> [SPC] (CMD),5.9,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.06,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 17:30,1,1,,26.9,<0> ,51.53,<0> ,33.8,<0> ,78.6,<1> [SPC] (CMD),5.2,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.07,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 17:45,1,1,,26.9,<0> ,51.47,<0> ,33.8,<0> ,77.8,<1> [SPC] (CMD),5.1,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.04,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 18:00,1,1,,26.8,<0> ,51.51,<0> ,33.8,<0> ,103.2,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.03,<3> ,7.9,<0> ,4,<0> ,
tjroswq,P,06/05/2022 18:15,1,1,,26.8,<0> ,51.67,<0> ,33.9,<0> ,90.0,<1> [SPC] (CMD),6.0,<1> [SPC] (CMD),,<-1> ,,,1.01,<0> ,1.02,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 18:30,1,1,,26.6,<0> ,51.46,<0> ,33.8,<0> ,104.2,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.03,<3> ,7.9,<0> ,4,<0> ,
tjroswq,P,06/05/2022 18:45,1,1,,26.6,<0> ,51.50,<0> ,33.8,<0> ,78.8,<1> [SPC] (CMD),5.2,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.03,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 19:00,1,1,,26.7,<0> ,51.87,<0> ,34.1,<0> ,101.3,<1> [SPC] (CMD),6.7,<1> [SPC] (CMD),,<-1> ,,,1.00,<0> ,1.01,<3> ,7.9,<0> ,5,<0> ,
tjroswq,P,06/05/2022 19:15,1,1,,26.6,<0> ,51.90,<0> ,34.1,<0> ,79.8,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,1.01,<0> ,1.02,<3> ,7.8,<0> ,5,<0> ,
tjroswq,P,06/05/2022 19:30,1,1,,26.4,<0> ,51.57,<0> ,33.9,<0> ,107.8,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.03,<3> ,7.9,<0> ,5,<0> ,
tjroswq,P,06/05/2022 19:45,1,1,,26.4,<0> ,51.60,<0> ,33.9,<0> ,82.5,<1> [SPC] (CMD),5.5,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.04,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 20:00,1,1,,26.4,<0> ,51.71,<0> ,34.0,<0> ,73.2,<1> [SPC] (CMD),4.9,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.04,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 20:15,1,1,,26.3,<0> ,51.60,<0> ,33.9,<0> ,87.7,<1> [SPC] (CMD),5.9,<1> [SPC] (CMD),,<-1> ,,,1.04,<0> ,1.05,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 20:30,1,1,,26.2,<0> ,51.59,<0> ,33.9,<0> ,70.0,<1> [SPC] (CMD),4.7,<1> [SPC] (CMD),,<-1> ,,,1.04,<0> ,1.05,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 20:45,1,1,,26.1,<0> ,51.54,<0> ,33.8,<0> ,84.0,<1> [SPC] (CMD),5.6,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.06,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,06/05/2022 21:00,1,1,,26.0,<0> ,51.50,<0> ,33.8,<0> ,81.2,<1> [SPC] (CMD),5.4,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 21:15,1,1,,25.7,<0> ,51.40,<0> ,33.8,<0> ,85.8,<1> [SPC] (CMD),5.8,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.11,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 21:30,1,1,,25.6,<0> ,51.35,<0> ,33.7,<0> ,75.9,<1> [SPC] (CMD),5.1,<1> [SPC] (CMD),,<-1> ,,,1.12,<0> ,1.13,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 21:45,1,1,,25.4,<0> ,51.26,<0> ,33.7,<0> ,73.2,<1> [SPC] (CMD),5.0,<1> [SPC] (CMD),,<-1> ,,,1.14,<0> ,1.15,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 22:00,1,1,,24.9,<0> ,51.14,<0> ,33.6,<0> ,67.5,<1> [SPC] (CMD),4.6,<1> [SPC] (CMD),,<-1> ,,,1.15,<0> ,1.16,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 22:15,1,1,,24.6,<0> ,51.12,<0> ,33.6,<0> ,63.4,<1> [SPC] (CMD),4.4,<1> [SPC] (CMD),,<-1> ,,,1.18,<0> ,1.19,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 22:30,1,1,,24.4,<0> ,51.13,<0> ,33.6,<0> ,56.9,<1> [SPC] (CMD),3.9,<1> [SPC] (CMD),,<-1> ,,,1.19,<0> ,1.20,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 22:45,1,1,,24.2,<0> ,51.15,<0> ,33.6,<0> ,50.8,<1> [SPC] (CMD),3.5,<1> [SPC] (CMD),,<-1> ,,,1.21,<0> ,1.22,<3> ,7.8,<0> ,3,<0> ,
tjroswq,P,06/05/2022 23:00,1,1,,23.9,<0> ,51.17,<0> ,33.6,<0> ,50.5,<1> [SPC] (CMD),3.5,<1> [SPC] (CMD),,<-1> ,,,1.23,<0> ,1.24,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/05/2022 23:15,1,1,,23.7,<0> ,51.21,<0> ,33.7,<0> ,47.0,<1> [SPC] (CMD),3.3,<1> [SPC] (CMD),,<-1> ,,,1.25,<0> ,1.26,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/05/2022 23:30,1,1,,23.6,<0> ,51.25,<0> ,33.7,<0> ,40.7,<1> [SPC] (CMD),2.9,<1> [SPC] (CMD),,<-1> ,,,1.26,<0> ,1.27,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/05/2022 23:45,1,1,,23.4,<0> ,51.27,<0> ,33.7,<0> ,42.1,<1> [SPC] (CMD),3.0,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.30,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/06/2022 00:00,1,1,,23.2,<0> ,51.32,<0> ,33.8,<0> ,38.8,<1> [SPC] (CMD),2.7,<1> [SPC] (CMD),,<-1> ,,,1.30,<0> ,1.31,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/06/2022 00:15,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,28.0,<1> [SPC] (CMD),2.0,<1> [SPC] (CMD),,<-1> ,,,1.30,<0> ,1.31,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,06/06/2022 00:30,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,21.2,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,1.28,<0> ,1.29,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 00:45,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,23.8,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.30,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 01:00,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,29.8,<1> [SPC] (CMD),2.1,<1> [SPC] (CMD),,<-1> ,,,1.27,<0> ,1.29,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 01:15,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,22.8,<1> [SPC] (CMD),1.6,<1> [SPC] (CMD),,<-1> ,,,1.27,<0> ,1.29,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 01:30,1,1,,23.1,<0> ,51.33,<0> ,33.8,<0> ,13.8,<1> [SPC] (CMD),1.0,<1> [SPC] (CMD),,<-1> ,,,1.26,<0> ,1.28,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/06/2022 01:45,1,1,,23.2,<0> ,51.32,<0> ,33.7,<0> ,18.1,<1> [SPC] (CMD),1.3,<1> [SPC] (CMD),,<-1> ,,,1.23,<0> ,1.25,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 02:00,1,1,,23.3,<0> ,51.26,<0> ,33.7,<0> ,25.5,<1> [SPC] (CMD),1.8,<1> [SPC] (CMD),,<-1> ,,,1.22,<0> ,1.24,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 02:15,1,1,,23.4,<0> ,51.24,<0> ,33.7,<0> ,25.7,<1> [SPC] (CMD),1.8,<1> [SPC] (CMD),,<-1> ,,,1.20,<0> ,1.22,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 02:30,1,1,,23.4,<0> ,51.24,<0> ,33.7,<0> ,17.3,<1> [SPC] (CMD),1.2,<1> [SPC] (CMD),,<-1> ,,,1.18,<0> ,1.20,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,06/06/2022 02:45,1,1,,23.7,<0> ,51.29,<0> ,33.7,<0> ,30.0,<1> [SPC] (CMD),2.1,<1> [SPC] (CMD),,<-1> ,,,1.15,<0> ,1.17,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/06/2022 03:00,1,1,,23.9,<0> ,51.41,<0> ,33.8,<0> ,34.1,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,1.12,<0> ,1.14,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,06/06/2022 03:15,1,1,,24.1,<0> ,51.66,<0> ,34.0,<0> ,37.5,<1> [SPC] (CMD),2.6,<1> [SPC] (CMD),,<-1> ,,,1.09,<0> ,1.11,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,06/06/2022 03:30,1,1,,24.3,<0> ,51.88,<0> ,34.1,<0> ,34.2,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.08,<3> ,7.6,<0> ,4,<0> ,
tjroswq,P,06/06/2022 03:45,1,1,,24.3,<0> ,51.97,<0> ,34.2,<0> ,32.6,<1> [SPC] (CMD),2.2,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.05,<3> ,7.6,<0> ,4,<0> ,
